date,temp_mean_today,temp_max_today,temp_min_today,humidity_mean_today,precipitation_sum_today,rain_sum_today,weather_code,wind_speed_max_today,wind_gusts_max_today,temp_mean_3d,humidity_mean_3d,precipitation_sum_3d,rain_sum_3d,temp_mean_7d,humidity_mean_7d,precipitation_sum_7d,rain_sum_7d,rain_days_7d,month,season
2022-07-03,27.058,30.6,24.6,88.833,4.6,4.6,3,21.5,39.2,26.861,88.417,21.1,21.1,27.158,86.607,90.6,90.6,7.0,7,Mùa mưa
2022-07-04,27.404,31.8,24.6,87.208,6.7,6.7,3,20.7,37.8,27.106,88.014,22.0,22.0,27.053,87.327,82.1,82.1,7.0,7,Mùa mưa
2022-07-05,27.242,30.8,24.6,86.792,9.8,9.8,3,17.7,34.2,27.235,87.611,21.1,21.1,27.168,87.333,74.3,74.3,7.0,7,Mùa mưa
2022-07-06,27.183,31.1,25.1,88.208,15.2,15.2,3,16.7,38.2,27.276,87.403,31.7,31.7,27.075,87.792,70.6,70.6,7.0,7,Mùa mưa
2022-07-07,27.258,31.6,24.3,84.75,3.0,3.0,3,21.3,36.7,27.228,86.583,28.0,28.0,27.096,87.458,55.8,55.8,7.0,7,Mùa mưa
2022-07-08,26.525,29.9,24.9,89.833,16.7,16.7,3,18.9,39.2,26.989,87.597,34.9,34.9,27.075,87.661,66.7,66.7,7.0,7,Mùa mưa
2022-07-09,26.446,30.2,25.0,89.125,13.9,13.9,51,18.1,34.9,26.743,87.903,33.6,33.6,27.017,87.821,69.9,69.9,7.0,7,Mùa mưa
2022-07-10,26.2,30.7,24.4,87.208,27.0,27.0,3,19.9,46.1,26.39,88.722,57.6,57.6,26.894,87.589,92.3,92.3,7.0,7,Mùa mưa
2022-07-11,26.354,30.9,24.4,86.708,34.9,34.9,3,19.2,42.5,26.333,87.681,75.8,75.8,26.744,87.518,120.5,120.5,7.0,7,Mùa mưa
2022-07-12,25.771,28.8,24.4,89.667,21.2,21.2,51,16.5,36.7,26.108,87.861,83.1,83.1,26.534,87.929,131.9,131.9,7.0,7,Mùa mưa
2022-07-13,26.062,29.7,23.8,87.208,4.4,4.4,3,20.4,43.6,26.062,87.861,60.5,60.5,26.374,87.786,121.1,121.1,7.0,7,Mùa mưa
2022-07-14,26.833,31.2,23.9,83.833,9.3,9.3,3,20.1,39.6,26.222,86.903,34.9,34.9,26.313,87.655,127.4,127.4,7.0,7,Mùa mưa
2022-07-15,26.433,29.6,24.0,88.583,13.2,13.2,3,16.6,31.0,26.443,86.542,26.9,26.9,26.3,87.476,123.9,123.9,7.0,7,Mùa mưa
2022-07-16,27.075,32.0,24.4,86.917,8.8,8.8,2,15.5,37.8,26.781,86.444,31.3,31.3,26.39,87.161,118.8,118.8,7.0,7,Mùa mưa
2022-07-17,26.571,30.5,24.4,88.208,10.4,10.4,3,14.0,34.6,26.693,87.903,32.4,32.4,26.443,87.304,102.2,102.2,7.0,7,Mùa mưa
2022-07-18,27.229,31.4,24.0,85.542,6.8,6.8,3,17.1,33.5,26.958,86.889,26.0,26.0,26.568,87.137,74.1,74.1,7.0,7,Mùa mưa
2022-07-19,26.988,31.6,24.6,87.125,3.9,3.9,3,19.4,33.5,26.929,86.958,21.1,21.1,26.742,86.774,56.8,56.8,7.0,7,Mùa mưa
2022-07-20,26.225,30.1,25.0,90.333,14.4,14.4,51,15.8,29.9,26.814,87.667,25.1,25.1,26.765,87.22,66.8,66.8,7.0,7,Mùa mưa
2022-07-21,25.896,28.9,24.2,90.333,8.6,8.6,3,16.6,28.1,26.369,89.264,26.9,26.9,26.631,88.149,66.1,66.1,7.0,7,Mùa mưa
2022-07-22,27.713,33.0,23.4,80.208,0.0,0.0,3,12.3,19.1,26.611,86.958,23.0,23.0,26.814,86.952,52.9,52.9,6.0,7,Mùa mưa
2022-07-23,27.321,31.8,24.6,85.125,7.9,7.9,3,15.5,32.0,26.976,85.222,16.5,16.5,26.849,86.696,52.0,52.0,6.0,7,Mùa mưa
2022-07-24,27.979,32.4,24.6,81.292,0.4,0.4,3,14.5,24.5,27.671,82.208,8.3,8.3,27.05,85.708,42.0,42.0,6.0,7,Mùa mưa
2022-07-25,27.012,31.5,24.8,87.125,14.5,14.5,1,18.6,32.0,27.438,84.514,22.8,22.8,27.019,85.935,49.7,49.7,6.0,7,Mùa mưa
2022-07-26,27.15,30.8,25.3,87.0,9.4,9.4,51,14.5,25.2,27.381,85.139,24.3,24.3,27.042,85.917,55.2,55.2,6.0,7,Mùa mưa
2022-07-27,26.925,31.1,24.5,86.0,7.0,7.0,3,10.4,32.0,27.029,86.708,30.9,30.9,27.142,85.298,47.8,47.8,6.0,7,Mùa mưa
2022-07-28,27.262,31.5,23.9,86.375,2.6,2.6,0,12.5,29.9,27.112,86.458,19.0,19.0,27.338,84.732,41.8,41.8,6.0,7,Mùa mưa
2022-07-29,27.958,32.6,24.2,82.208,1.3,1.3,0,13.9,24.5,27.382,84.861,10.9,10.9,27.373,85.018,43.1,43.1,7.0,7,Mùa mưa
2022-07-30,27.738,32.0,25.0,83.583,3.8,3.8,3,18.9,35.3,27.653,84.056,7.7,7.7,27.432,84.798,39.0,39.0,7.0,7,Mùa mưa
2022-07-31,27.367,32.2,24.5,83.333,15.7,15.7,51,14.1,26.3,27.688,83.042,20.8,20.8,27.345,85.089,54.3,54.3,7.0,7,Mùa mưa
2022-08-01,26.617,31.2,23.9,86.583,22.1,22.1,51,14.6,29.9,27.24,84.5,41.6,41.6,27.288,85.012,61.9,61.9,7.0,8,Mùa mưa
2022-08-02,27.162,31.3,24.8,87.125,9.7,9.7,3,14.6,24.8,27.049,85.681,47.5,47.5,27.29,85.03,62.2,62.2,7.0,8,Mùa mưa
2022-08-03,26.579,30.4,24.2,87.625,8.1,8.1,3,14.8,27.4,26.786,87.111,39.9,39.9,27.24,85.262,63.3,63.3,7.0,8,Mùa mưa
2022-08-04,26.625,31.2,23.6,87.167,11.1,11.1,3,14.9,28.4,26.789,87.306,28.9,28.9,27.149,85.375,71.8,71.8,7.0,8,Mùa mưa
2022-08-05,26.783,31.6,24.5,85.708,13.2,13.2,3,18.7,36.0,26.662,86.833,32.4,32.4,26.982,85.875,83.7,83.7,7.0,8,Mùa mưa
2022-08-06,25.608,27.8,24.5,88.917,14.9,14.9,3,20.5,35.6,26.339,87.264,39.2,39.2,26.677,86.637,94.8,94.8,7.0,8,Mùa mưa
2022-08-07,26.075,29.2,24.2,87.417,12.9,12.9,3,20.9,40.3,26.156,87.347,41.0,41.0,26.493,87.22,92.0,92.0,7.0,8,Mùa mưa
2022-08-08,25.463,27.7,24.4,87.5,18.1,18.1,3,20.5,41.0,25.715,87.944,45.9,45.9,26.328,87.351,88.0,88.0,7.0,8,Mùa mưa
2022-08-09,25.912,30.0,24.0,86.708,11.9,11.9,3,23.1,45.0,25.817,87.208,42.9,42.9,26.149,87.292,90.2,90.2,7.0,8,Mùa mưa
2022-08-10,26.25,30.3,23.9,86.375,9.1,9.1,3,21.7,47.2,25.875,86.861,39.1,39.1,26.102,87.113,91.2,91.2,7.0,8,Mùa mưa
2022-08-11,26.088,30.3,24.0,87.333,12.2,12.2,3,24.0,42.5,26.083,86.806,33.2,33.2,26.026,87.137,92.3,92.3,7.0,8,Mùa mưa
2022-08-12,26.808,32.0,23.2,85.708,8.5,8.5,3,20.8,37.4,26.382,86.472,29.8,29.8,26.029,87.137,87.6,87.6,7.0,8,Mùa mưa
2022-08-13,28.079,32.8,23.8,78.0,0.1,0.1,0,12.1,24.5,26.992,83.681,20.8,20.8,26.382,85.577,72.8,72.8,7.0,8,Mùa mưa
2022-08-14,27.404,32.2,24.4,85.0,9.4,9.4,51,10.7,27.4,27.431,82.903,18.0,18.0,26.572,85.232,69.3,69.3,7.0,8,Mùa mưa
2022-08-15,26.562,29.1,24.4,88.167,4.6,4.6,3,16.6,27.7,27.349,83.722,14.1,14.1,26.729,85.327,55.8,55.8,7.0,8,Mùa mưa
2022-08-16,26.279,31.1,23.6,88.708,7.9,7.9,3,17.9,37.1,26.749,87.292,21.9,21.9,26.782,85.613,51.8,51.8,7.0,8,Mùa mưa
2022-08-17,26.992,31.3,23.8,86.792,2.7,2.7,3,16.4,37.8,26.611,87.889,15.2,15.2,26.888,85.673,45.4,45.4,7.0,8,Mùa mưa
2022-08-18,27.317,32.0,24.4,85.75,13.0,13.0,3,17.1,35.6,26.862,87.083,23.6,23.6,27.063,85.446,46.2,46.2,7.0,8,Mùa mưa
2022-08-19,27.096,31.3,24.5,87.208,2.4,2.4,3,21.6,37.1,27.135,86.583,18.1,18.1,27.104,85.661,40.1,40.1,7.0,8,Mùa mưa
2022-08-20,26.858,30.6,24.9,88.167,12.5,12.5,3,17.9,37.4,27.09,87.042,27.9,27.9,26.93,87.113,52.5,52.5,7.0,8,Mùa mưa
2022-08-21,26.883,31.5,24.6,86.458,8.0,8.0,3,20.5,37.1,26.946,87.278,22.9,22.9,26.855,87.321,51.1,51.1,7.0,8,Mùa mưa
2022-08-22,27.092,31.8,24.1,86.0,4.0,4.0,3,13.6,29.9,26.944,86.875,24.5,24.5,26.931,87.012,50.5,50.5,7.0,8,Mùa mưa
2022-08-23,26.671,31.2,24.2,88.167,15.5,15.5,3,15.5,33.8,26.882,86.875,27.5,27.5,26.987,86.935,58.1,58.1,7.0,8,Mùa mưa
2022-08-24,27.312,31.7,24.5,85.458,5.9,5.9,3,14.8,27.4,27.025,86.542,25.4,25.4,27.033,86.744,61.3,61.3,7.0,8,Mùa mưa
2022-08-25,26.458,31.1,24.6,87.875,13.1,13.1,3,15.3,36.4,26.814,87.167,34.5,34.5,26.91,87.048,61.4,61.4,7.0,8,Mùa mưa
2022-08-26,26.033,29.1,24.2,89.958,15.0,15.0,3,14.1,35.6,26.601,87.764,34.0,34.0,26.758,87.44,74.0,74.0,7.0,8,Mùa mưa
2022-08-27,26.838,31.7,23.4,86.5,18.5,18.5,51,14.8,25.9,26.443,88.111,46.6,46.6,26.755,87.202,80.0,80.0,7.0,8,Mùa mưa
2022-08-28,26.596,31.2,23.0,87.667,6.4,6.4,3,8.7,23.8,26.489,88.042,39.9,39.9,26.714,87.375,78.4,78.4,7.0,8,Mùa mưa
2022-08-29,27.088,31.3,23.6,85.417,8.8,8.8,51,18.0,35.6,26.84,86.528,33.7,33.7,26.714,87.292,83.2,83.2,7.0,8,Mùa mưa
2022-08-30,27.283,31.7,24.8,86.75,14.3,14.3,3,15.9,29.9,26.989,86.611,29.5,29.5,26.801,87.089,82.0,82.0,7.0,8,Mùa mưa
2022-08-31,26.938,31.9,23.9,85.833,12.6,12.6,3,9.3,19.1,27.103,86.0,35.7,35.7,26.748,87.143,88.7,88.7,7.0,8,Mùa mưa
2022-09-01,26.996,32.2,23.7,86.375,14.7,14.7,0,8.9,18.4,27.072,86.319,41.6,41.6,26.824,86.929,90.3,90.3,7.0,9,Mùa mưa
2022-09-02,27.192,32.0,24.2,86.083,10.6,10.6,1,10.6,23.8,27.042,86.097,37.9,37.9,26.99,86.375,85.9,85.9,7.0,9,Mùa mưa
2022-09-03,26.917,31.9,24.1,86.25,16.2,16.2,3,15.0,31.7,27.035,86.236,41.5,41.5,27.001,86.339,83.6,83.6,7.0,9,Mùa mưa
2022-09-04,26.479,31.2,23.9,87.333,9.5,9.5,51,20.5,36.0,26.862,86.556,36.3,36.3,26.985,86.292,86.7,86.7,7.0,9,Mùa mưa
2022-09-05,26.379,31.3,24.1,88.75,10.4,10.4,3,22.9,40.0,26.592,87.444,36.1,36.1,26.883,86.768,88.3,88.3,7.0,9,Mùa mưa
2022-09-06,26.238,30.2,24.3,88.667,14.8,14.8,3,22.7,39.2,26.365,88.25,34.7,34.7,26.734,87.042,88.8,88.8,7.0,9,Mùa mưa
2022-09-07,25.446,27.9,24.0,91.542,12.4,12.4,51,12.7,24.8,26.021,89.653,37.6,37.6,26.521,87.857,88.6,88.6,7.0,9,Mùa mưa
2022-09-08,26.433,31.3,23.6,84.875,2.9,2.9,3,19.0,34.6,26.039,88.361,30.1,30.1,26.44,87.643,76.8,76.8,7.0,9,Mùa mưa
2022-09-09,26.888,32.0,23.5,83.292,20.3,20.3,3,12.5,22.3,26.256,86.569,35.6,35.6,26.397,87.244,86.5,86.5,7.0,9,Mùa mưa
2022-09-10,26.312,30.4,24.0,87.75,4.7,4.7,3,18.7,34.2,26.544,85.306,27.9,27.9,26.311,87.458,75.0,75.0,7.0,9,Mùa mưa
2022-09-11,26.05,30.5,23.8,88.167,12.2,12.2,3,16.7,31.3,26.417,86.403,37.2,37.2,26.249,87.577,77.7,77.7,7.0,9,Mùa mưa
2022-09-12,26.104,30.3,24.1,88.0,15.6,15.6,3,15.3,30.2,26.156,87.972,32.5,32.5,26.21,87.47,82.9,82.9,7.0,9,Mùa mưa
2022-09-13,26.754,31.0,23.5,87.333,3.1,3.1,3,15.9,29.9,26.303,87.833,30.9,30.9,26.284,87.28,71.2,71.2,7.0,9,Mùa mưa
2022-09-14,26.717,31.5,24.2,86.333,8.3,8.3,3,17.7,30.2,26.525,87.222,27.0,27.0,26.465,86.536,67.1,67.1,7.0,9,Mùa mưa
2022-09-15,26.217,30.7,23.5,88.417,14.8,14.8,3,20.7,40.3,26.562,87.361,26.2,26.2,26.435,87.042,79.0,79.0,7.0,9,Mùa mưa
2022-09-16,26.283,30.8,24.1,88.0,12.4,12.4,3,17.3,35.3,26.406,87.583,35.5,35.5,26.348,87.714,71.1,71.1,7.0,9,Mùa mưa
2022-09-17,26.525,31.0,24.1,87.25,17.8,17.8,3,16.2,32.0,26.342,87.889,45.0,45.0,26.379,87.643,84.2,84.2,7.0,9,Mùa mưa
2022-09-18,26.517,31.1,23.8,86.833,9.2,9.2,3,15.8,33.5,26.442,87.361,39.4,39.4,26.445,87.452,81.2,81.2,7.0,9,Mùa mưa
2022-09-19,26.362,30.1,23.9,87.083,12.2,12.2,3,17.7,35.3,26.468,87.056,39.2,39.2,26.482,87.321,77.8,77.8,7.0,9,Mùa mưa
2022-09-20,26.233,31.0,23.9,87.125,14.0,14.0,3,16.3,37.8,26.371,87.014,35.4,35.4,26.408,87.292,88.7,88.7,7.0,9,Mùa mưa
2022-09-21,26.012,29.9,23.9,87.875,7.1,7.1,51,16.8,29.5,26.203,87.361,33.3,33.3,26.307,87.512,87.5,87.5,7.0,9,Mùa mưa
2022-09-22,26.096,30.5,23.9,88.375,13.6,13.6,51,17.7,31.0,26.114,87.792,34.7,34.7,26.29,87.506,86.3,86.3,7.0,9,Mùa mưa
2022-09-23,26.808,30.5,24.0,85.0,5.1,5.1,3,14.0,28.1,26.306,87.083,25.8,25.8,26.365,87.077,79.0,79.0,7.0,9,Mùa mưa
2022-09-24,26.754,31.2,24.3,86.542,19.4,19.4,3,17.7,29.9,26.553,86.639,38.1,38.1,26.398,86.976,80.6,80.6,7.0,9,Mùa mưa
2022-09-25,26.433,31.3,24.0,87.375,20.4,20.4,3,15.7,32.0,26.665,86.306,44.9,44.9,26.386,87.054,91.8,91.8,7.0,9,Mùa mưa
2022-09-26,26.046,31.1,24.2,89.5,29.1,29.1,61,21.5,38.9,26.411,87.806,68.9,68.9,26.34,87.399,108.7,108.7,7.0,9,Mùa mưa
2022-09-27,25.567,29.3,23.5,87.708,16.9,16.9,51,19.2,33.8,26.015,88.194,66.4,66.4,26.245,87.482,111.6,111.6,7.0,9,Mùa mưa
2022-09-28,25.733,29.2,24.3,88.958,11.0,11.0,3,22.5,48.2,25.782,88.722,57.0,57.0,26.205,87.637,115.5,115.5,7.0,9,Mùa mưa
2022-09-29,25.967,29.6,23.6,88.375,7.8,7.8,3,20.0,43.2,25.756,88.347,35.7,35.7,26.187,87.637,109.7,109.7,7.0,9,Mùa mưa
2022-09-30,26.467,29.8,23.6,87.417,2.9,2.9,51,16.6,29.9,26.056,88.25,21.7,21.7,26.138,87.982,107.5,107.5,7.0,9,Mùa mưa
2022-10-01,26.096,29.5,24.8,90.208,26.5,26.5,53,15.1,25.9,26.176,88.667,37.2,37.2,26.044,88.506,114.6,114.6,7.0,10,Mùa mưa
2022-10-02,26.037,28.2,23.8,89.417,20.7,20.7,3,13.3,22.3,26.2,89.014,50.1,50.1,25.988,88.798,114.9,114.9,7.0,10,Mùa mưa
2022-10-03,26.621,30.0,24.0,85.792,3.8,3.8,3,19.3,37.4,26.251,88.472,51.0,51.0,26.07,88.268,89.6,89.6,7.0,10,Mùa mưa
2022-10-04,26.817,30.0,23.4,85.5,5.0,5.0,3,10.5,23.4,26.492,86.903,29.5,29.5,26.248,87.952,77.7,77.7,7.0,10,Mùa mưa
2022-10-05,25.996,30.2,24.1,89.0,15.5,15.5,3,22.2,38.5,26.478,86.764,24.3,24.3,26.286,87.958,82.2,82.2,7.0,10,Mùa mưa
2022-10-06,26.021,29.5,23.6,89.125,4.3,4.3,3,14.7,27.7,26.278,87.875,24.8,24.8,26.293,88.065,78.7,78.7,7.0,10,Mùa mưa
2022-10-07,26.679,31.0,23.1,84.792,13.7,13.7,0,13.6,29.9,26.232,87.639,33.5,33.5,26.324,87.69,89.5,89.5,7.0,10,Mùa mưa
2022-10-08,25.167,27.5,23.5,90.625,7.1,7.1,51,8.8,19.8,25.956,88.181,25.1,25.1,26.191,87.75,70.1,70.1,7.0,10,Mùa mưa
2022-10-09,25.912,29.9,23.2,87.125,14.2,14.2,51,11.3,20.5,25.919,87.514,35.0,35.0,26.173,87.423,63.6,63.6,7.0,10,Mùa mưa
2022-10-10,25.654,29.1,23.5,86.625,6.7,6.7,3,10.1,20.2,25.578,88.125,28.0,28.0,26.035,87.542,66.5,66.5,7.0,10,Mùa mưa
2022-10-11,26.183,30.9,23.3,86.042,6.7,6.7,3,9.4,18.7,25.917,86.597,27.6,27.6,25.945,87.619,68.2,68.2,7.0,10,Mùa mưa
2022-10-12,26.292,30.8,23.6,86.542,9.9,9.9,3,11.6,23.8,26.043,86.403,23.3,23.3,25.987,87.268,62.6,62.6,7.0,10,Mùa mưa
2022-10-13,26.963,31.7,23.0,79.458,0.4,0.4,3,18.4,33.5,26.479,84.014,17.0,17.0,26.121,85.887,58.7,58.7,7.0,10,Mùa mưa
2022-10-14,26.362,30.0,23.8,82.167,0.4,0.4,3,18.4,30.2,26.539,82.722,10.7,10.7,26.076,85.512,45.4,45.4,7.0,10,Mùa mưa
2022-10-15,25.646,30.0,22.1,78.833,0.0,0.0,3,12.1,23.0,26.324,80.153,0.8,0.8,26.145,83.827,38.3,38.3,6.0,10,Mùa mưa
2022-10-16,26.017,31.0,21.3,78.583,0.0,0.0,3,11.3,20.5,26.008,79.861,0.4,0.4,26.16,82.607,24.1,24.1,5.0,10,Mùa mưa
2022-10-17,27.171,31.6,23.1,78.625,3.4,3.4,3,11.7,22.3,26.278,78.681,3.4,3.4,26.376,81.464,20.8,20.8,5.0,10,Mùa mưa
2022-10-18,26.008,30.4,23.2,86.792,16.4,16.4,51,15.5,31.7,26.399,81.333,19.8,19.8,26.351,81.571,30.5,30.5,5.0,10,Mùa mưa
2022-10-19,25.725,29.7,24.1,88.167,28.3,28.3,51,15.6,30.6,26.301,84.528,48.1,48.1,26.27,81.804,48.9,48.9,5.0,10,Mùa mưa
2022-10-20,25.787,28.5,24.1,88.083,9.4,9.4,3,19.6,32.4,25.84,87.681,54.1,54.1,26.102,83.036,57.9,57.9,5.0,10,Mùa mưa
2022-10-21,26.713,30.8,24.0,84.542,6.2,6.2,3,17.2,30.6,26.075,86.931,43.9,43.9,26.152,83.375,63.7,63.7,5.0,10,Mùa mưa
2022-10-22,26.55,30.5,23.5,86.875,12.5,12.5,3,13.0,22.3,26.35,86.5,28.1,28.1,26.282,84.524,76.2,76.2,6.0,10,Mùa mưa
2022-10-23,26.433,30.7,23.8,86.167,20.5,20.5,3,10.4,23.8,26.565,85.861,39.2,39.2,26.341,85.607,96.7,96.7,7.0,10,Mùa mưa
2022-10-24,26.592,31.3,24.0,87.833,9.6,9.6,51,11.6,24.1,26.525,86.958,42.6,42.6,26.258,86.923,102.9,102.9,7.0,10,Mùa mưa
2022-10-25,26.829,30.8,23.5,84.917,10.4,10.4,3,17.7,28.8,26.618,86.306,40.5,40.5,26.376,86.655,96.9,96.9,7.0,10,Mùa mưa
2022-10-26,26.421,30.5,24.1,88.792,20.3,20.3,3,11.3,27.7,26.614,87.181,40.3,40.3,26.475,86.744,88.9,88.9,7.0,10,Mùa mưa
2022-10-27,25.75,29.9,23.9,89.5,15.5,15.5,3,13.0,23.8,26.333,87.736,46.2,46.2,26.47,86.946,95.0,95.0,7.0,10,Mùa mưa
2022-10-28,26.229,29.8,23.4,87.25,3.1,3.1,3,9.7,21.6,26.133,88.514,38.9,38.9,26.401,87.333,91.9,91.9,7.0,10,Mùa mưa
2022-10-29,26.542,31.5,22.6,81.583,5.3,5.3,3,11.9,21.2,26.174,86.111,23.9,23.9,26.399,86.577,84.7,84.7,7.0,10,Mùa mưa
2022-10-30,27.021,31.1,24.0,82.042,0.8,0.8,3,12.1,23.0,26.597,83.625,9.2,9.2,26.483,85.988,65.0,65.0,7.0,10,Mùa mưa
2022-10-31,26.979,31.7,22.4,74.833,0.0,0.0,3,13.4,24.5,26.847,79.486,6.1,6.1,26.539,84.131,55.4,55.4,6.0,10,Mùa mưa
2022-11-01,26.762,30.9,23.8,82.208,0.3,0.3,3,12.7,20.2,26.921,79.694,1.1,1.1,26.529,83.744,45.3,45.3,6.0,11,Mùa mưa
2022-11-02,25.779,29.5,23.1,84.708,2.0,2.0,3,14.0,23.0,26.507,80.583,2.3,2.3,26.438,83.161,27.0,27.0,6.0,11,Mùa mưa
2022-11-03,25.333,28.9,23.7,86.75,13.6,13.6,3,12.3,28.1,25.958,84.556,15.9,15.9,26.378,82.768,25.1,25.1,6.0,11,Mùa mưa
2022-11-04,25.512,29.9,23.5,88.25,11.8,11.8,3,13.4,28.4,25.542,86.569,27.4,27.4,26.276,82.911,33.8,33.8,6.0,11,Mùa mưa
2022-11-05,26.158,30.6,23.0,84.333,2.0,2.0,3,11.9,23.0,25.668,86.444,27.4,27.4,26.221,83.304,30.5,30.5,6.0,11,Mùa mưa
2022-11-06,26.221,30.9,22.7,85.542,6.5,6.5,3,12.6,28.4,25.964,86.042,20.3,20.3,26.107,83.804,36.2,36.2,6.0,11,Mùa mưa
2022-11-07,26.588,31.0,23.2,84.042,2.4,2.4,3,8.0,14.8,26.322,84.639,10.9,10.9,26.051,85.119,38.6,38.6,7.0,11,Mùa mưa
2022-11-08,27.346,32.2,23.4,81.583,0.1,0.1,3,12.1,19.8,26.718,83.722,9.0,9.0,26.134,85.03,38.4,38.4,7.0,11,Mùa mưa
2022-11-09,27.488,31.6,24.0,81.792,0.3,0.3,3,10.4,18.4,27.14,82.472,2.8,2.8,26.378,84.613,36.7,36.7,7.0,11,Mùa mưa
2022-11-10,27.417,31.5,24.1,85.167,6.4,6.4,3,13.1,29.9,27.417,82.847,6.8,6.8,26.676,84.387,29.5,29.5,7.0,11,Mùa mưa
2022-11-11,26.833,31.8,24.0,86.583,6.5,6.5,3,21.2,39.6,27.246,84.514,13.2,13.2,26.864,84.149,24.2,24.2,7.0,11,Mùa mưa
2022-11-12,26.296,30.7,24.0,87.75,12.1,12.1,3,15.3,30.6,26.849,86.5,25.0,25.0,26.884,84.637,34.3,34.3,7.0,11,Mùa mưa
2022-11-13,26.742,30.6,23.4,84.583,1.9,1.9,3,20.7,34.6,26.624,86.306,20.5,20.5,26.958,84.5,29.7,29.7,7.0,11,Mùa mưa
2022-11-14,27.021,31.0,23.7,84.833,4.1,4.1,1,14.3,30.6,26.686,85.722,18.1,18.1,27.02,84.613,31.4,31.4,7.0,11,Mùa mưa
2022-11-15,27.075,31.0,23.6,83.75,1.1,1.1,3,12.4,29.9,26.946,84.389,7.1,7.1,26.982,84.923,32.4,32.4,7.0,11,Mùa mưa
2022-11-16,27.404,31.9,23.9,83.208,0.4,0.4,3,12.5,24.8,27.167,83.931,5.6,5.6,26.97,85.125,32.5,32.5,7.0,11,Mùa mưa
2022-11-17,27.392,31.8,23.9,83.542,6.3,6.3,0,17.5,33.5,27.29,83.5,7.8,7.8,26.966,84.893,32.4,32.4,7.0,11,Mùa mưa
2022-11-18,26.492,31.4,23.5,87.292,12.1,12.1,3,14.8,31.0,27.096,84.681,18.8,18.8,26.917,84.994,38.0,38.0,7.0,11,Mùa mưa
2022-11-19,24.85,26.9,23.5,89.667,8.2,8.2,51,14.9,25.6,26.244,86.833,26.6,26.6,26.711,85.268,34.1,34.1,7.0,11,Mùa mưa
2022-11-20,24.742,25.9,23.4,91.625,31.5,31.5,61,11.6,27.4,25.361,89.528,51.8,51.8,26.425,86.274,63.7,63.7,7.0,11,Mùa mưa
2022-11-21,25.65,28.9,23.1,88.625,7.5,7.5,3,7.4,22.0,25.081,89.972,47.2,47.2,26.229,86.815,67.1,67.1,7.0,11,Mùa mưa
2022-11-22,25.467,27.2,23.5,91.583,5.0,5.0,3,11.6,20.5,25.286,90.611,44.0,44.0,25.999,87.935,71.0,71.0,7.0,11,Mùa mưa
2022-11-23,25.888,28.8,24.3,88.708,11.4,11.4,3,21.9,37.1,25.668,89.639,23.9,23.9,25.783,88.72,82.0,82.0,7.0,11,Mùa mưa
2022-11-24,25.762,29.0,24.2,88.708,11.7,11.7,3,20.9,38.5,25.706,89.667,28.1,28.1,25.55,89.458,87.4,87.4,7.0,11,Mùa mưa
2022-11-25,26.258,30.5,23.6,86.75,5.2,5.2,0,15.1,29.2,25.969,88.056,28.3,28.3,25.517,89.381,80.5,80.5,7.0,11,Mùa mưa
2022-11-26,25.608,29.8,23.7,89.292,2.4,2.4,3,16.4,32.4,25.876,88.25,19.3,19.3,25.625,89.327,74.7,74.7,7.0,11,Mùa mưa
2022-11-27,26.521,30.1,23.8,87.125,1.5,1.5,3,15.3,27.4,26.129,87.722,9.1,9.1,25.879,88.685,44.7,44.7,7.0,11,Mùa mưa
2022-11-28,26.879,30.5,23.8,85.25,2.9,2.9,0,14.5,25.6,26.336,87.222,6.8,6.8,26.055,88.202,40.1,40.1,7.0,11,Mùa mưa
2022-11-29,27.333,31.4,24.4,80.5,0.2,0.2,0,12.2,23.0,26.911,84.292,4.6,4.6,26.321,86.619,35.3,35.3,7.0,11,Mùa mưa
2022-11-30,26.921,31.0,22.5,81.667,1.1,1.1,1,9.0,21.6,27.044,82.472,4.2,4.2,26.469,85.613,25.0,25.0,7.0,11,Mùa mưa
2022-12-01,27.567,31.9,23.2,80.792,0.3,0.3,3,8.2,19.8,27.274,80.986,1.6,1.6,26.727,84.482,13.6,13.6,7.0,12,Mùa khô
2022-12-02,26.983,30.4,23.9,78.625,0.6,0.6,3,17.6,36.0,27.157,80.361,2.0,2.0,26.83,83.321,9.0,9.0,7.0,12,Mùa khô
2022-12-03,26.162,30.3,23.8,82.083,5.3,5.3,3,16.1,34.9,26.904,80.5,6.2,6.2,26.91,82.292,11.9,11.9,7.0,12,Mùa khô
2022-12-04,26.754,30.8,23.3,84.25,1.7,1.7,3,14.8,28.4,26.633,81.653,7.6,7.6,26.943,81.881,12.1,12.1,7.0,12,Mùa khô
2022-12-05,26.992,31.3,23.6,83.5,3.4,3.4,3,12.9,27.0,26.636,83.278,10.4,10.4,26.959,81.631,12.6,12.6,7.0,12,Mùa khô
2022-12-06,26.704,31.3,23.2,84.375,8.4,8.4,3,7.9,22.0,26.817,84.042,13.5,13.5,26.869,82.185,20.8,20.8,7.0,12,Mùa khô
2022-12-07,25.992,30.0,23.3,86.958,3.1,3.1,3,12.5,31.0,26.562,84.944,14.9,14.9,26.736,82.94,22.8,22.8,7.0,12,Mùa khô
2022-12-08,26.896,31.0,23.1,82.25,0.2,0.2,0,13.7,20.2,26.531,84.528,11.7,11.7,26.64,83.149,22.7,22.7,7.0,12,Mùa khô
